,text,accept,labels_str
836,Trust has a direct effect on attitudes and behavior in weak  Task Performance situations because people may refer only to their own preexisting psychological dispositions  START_CITE (Dirks and Ferrin 2001) END_CITE  CITE_b17 .,['EmpiricalResult'],EmpiricalResult
837,"One of the most studied and influential theories of media choice is that of information richness, developed by  START_CITE Daft and END_CITE  CITE_b74 Lengel (1984, 1986).",['RelationToLiterature'],RelationToLiterature
838,"; END_CITE  CITE_b62  START_CITE Huff, Munro, & Marcolin, 1992; END_CITE  CITE_b38  START_CITE Eschenbrenner & Nah, 2014 END_CITE  CITE_b31 ) that incorporates notions of IT user competences that have close parallels with the concepts of technology capability broadening and deepening, I argue that individuals build up capabilities about information systems and their features over time by increasing the breadth and depth of their knowledge and skills.","['RelationToLiterature', 'Hypothesis']",RelationToLiterature Hypothesis
839,The results suggest that the business faculty respondents did not perceive the electronic journals to be of as high quality as their paper counterparts.,['Contribution'],Contribution
840,"They suggest that consumer behavior is influenced by cognitive and affective behavioral intentions, and that actual use of online auctions is influenced by the acceptance of auction site technology and involvement with the auction process.  START_CITE Bapna et al (2004) END_CITE  CITE_b7  examined whether heterogeneity exists in bidder behavior in online auctions.",['RelationToLiterature'],RelationToLiterature
841,"Although it is beyond the scope of this paper to provide a comprehensive review of this entire research tradition, the recent work of Nicolini (2011) helps to locate our theoretical view as one of the practice-based ways to conceptualize the relationship between practice and knowledge in organizations.",['RelationToLiterature'],RelationToLiterature
842,The productivity of IT is positively associated with a market-based solution for IT capabilities.,"['Hypothesis', 'HypothesisResult', 'EmpiricalResult']",Hypothesis HypothesisResult EmpiricalResult
843,"Let us denote the count of article-a being A p n , A p nl , and A p nu after n time steps for the processes defined by Equations (2)-(4), respectively.","['Method', 'Theory']",Method Theory
844,"When the weight assigned to the retailer profit component of recommendation score w increases, (a) the effect of the recommender system on softening price competition increases i.e.","['Hypothesis', 'HypothesisResult', 'EmpiricalResult']",Hypothesis HypothesisResult EmpiricalResult
845,In Beta three different pilot groups were set up to test processes and specific issues with usage.,['Method'],Method
846,Buyers value the ability of distributors to offer cutting edge technical assistance which are important as a source of competitive advantage for distributors.,['EmpiricalResult'],EmpiricalResult
847,"Instead of addressing the conflict, this community provider simply deferred to the instructions of the specialist.",['EmpiricalResult'],EmpiricalResult
848,"Our theory extends TTF theory by offering such an explanation, focusing on what actions users can take to improve use regardless of the a priori fit of the system.",['Theory'],Theory
849,"Although it is considered a high-income economy by the World Bank, it is classified as a developing country by the United Nations because of various structural and sociopolitical limitations.",['RelationToLiterature'],RelationToLiterature
850,"Similarly, let Y rs denote the set of shared attribute-values that appear in the path from U to v2 and are shared by P r and P s .","['Method', 'Theory', 'Hypothesis']",Method Theory Hypothesis
851,"First, houses differ widely along numerous dimensions (e.g. size, location, features), which makes them hard to describe succinctly and increases their asset specificity.",['Motivation'],Motivation
852,"The computing society has demonstrated its extraordinary interest in object-oriented methods [8,22, START_CITE 23] END_CITE  CITE_b22 .","['RelationToLiterature', 'Method']",RelationToLiterature Method
853,: How can we achieve a better understanding of risk exposure in IT services contracts to inform managerial decision making?,['ResearchQuestion'],ResearchQuestion
854,External validity is also reasonably good in this context in that business students serve as good surrogates for real world managers in decision making contexts  START_CITE (Remus 1986 END_CITE  CITE_b32 ) and are an integral part of the population of online book buyers.,"['RelationToLiterature', 'Method']",RelationToLiterature Method
855,"Of course, the quality performance of a buyer's purchasing function can, in turn, impact its operational performance considerably.","['EmpiricalResult', 'HypothesisResult']",EmpiricalResult HypothesisResult
