,text,accept,labels_str
438,"Ensemble performs better on sparser datasets based on the four problems for which optimal solutions are available; the average gap was 0.006% on the two problems in which the average transaction length was 10, and the corresponding value for the two problems was 0.07% when the average transaction length was 20.","['EmpiricalResult', 'Method']",EmpiricalResult Method
439,10 Strength of support was calculated by summing the number of connections present in the data and dividing by the total number of possible connections.,['Method'],Method
440,This study raises broader questions about the relationship between cultural values and the production of knowledge in KMS.    ,"['Goal', 'Contribution']",Goal Contribution
441,We therefore hope to encourage others to take on tasks of pruning and shaping the IS body of knowledgein EJIS and beyond.,['FutureWork'],FutureWork
442,"Building on the crowdsourcing research genre outlined by  START_CITE Love & Hirschheim (2017) END_CITE  CITE_b23 , a certain form of open peer review is likely to help facilitating the review and development of alternative genre papers.","['RelationToLiterature', 'Method']",RelationToLiterature Method
443,"For our case, we use data consisting of 18 months pre and post launch of the social media site by the firm.",['Data'],Data
444,"(1) Diversification becomes more attractive as the standardization index b increases (i.e., as different software get standardized interfaces through XML, web services, etc.).",['Hypothesis'],Hypothesis
445,Our study helps us understand the process of conducting IS research from a relational perspective as DeSanctis (2003) originally conceived.,"['RelationToLiterature', 'Contribution', 'Theory']",RelationToLiterature Contribution Theory
446,Table 4 provides the results of LPM estimates obtained after dropping the 3% observations.,"['EmpiricalResult', 'Method']",EmpiricalResult Method
447,"In both cases, though, context (i.e., domain) changes will impact the artifact's design mutability.",['Method'],Method
448,"This multi-dimensional view of IMC moves beyond single areas of competence such as virtual competence  START_CITE (Wang & Haggerty, 2009 END_CITE  CITE_b65 ) and encompasses the whole information management lifecycle.","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
449,"Given a set of ""bad"" report types, the mechanism's maximum efficiency is inversely proportional to the likelihood ratio of punishment if the seller cooperates versus if he cheats.",['Theory'],Theory
450,"The significance of the indirect ""dimensional signal * network density → process quality → performance"" path, along with the insignificance of the direct ""dimensional signal * network density → performance"" path in Model 7, point to full mediation  START_CITE [22] END_CITE  CITE_b14 .",['EmpiricalResult'],EmpiricalResult
451,"Using incoming and outgoing ties as a source of variation, research has identified three user categories on Twitter, a directional social network platform  START_CITE (Java et al. 2007 END_CITE  CITE_b48  START_CITE , Dann 2010 END_CITE  CITE_b20 : users who engage in information sharing (high followers and low followees), those who are information seeking (low followers and high followees), and those in friendship relationships (roughly equivalent followers and followees).",['RelationToLiterature'],RelationToLiterature
452,"Of the 43 GTM articles, 30 (69%) are cited significantly more frequently compared with the median non-GTM article (Z = 2.40, p < 0.05).",['EmpiricalResult'],EmpiricalResult
453,"In each instance, the square root of the AVE was greater than the correlation with the other construct.",['EmpiricalResult'],EmpiricalResult
454,"Specifically, the price elasticity of demand for decentralized IT computing power (PCs) is estimated to be 1.19, indicating that the demand for decentralized computer power is relatively elastic.","['EmpiricalResult', 'HypothesisResult']",EmpiricalResult HypothesisResult
455,"If a descriptive identifier is used, we should consider redesigning it.",['Method'],Method
456,"After splitting the data set, run the following robustness checks.",['Method'],Method
457,"The philosophical assumptions underlying our inquiry align most closely with the realist approach advocated by  START_CITE Miles & Huberman (1994) END_CITE  CITE_b18 , which has recently become recognized within the IS research community under the name 'critical realism'  START_CITE (Mingers, 2004; END_CITE  CITE_b19  START_CITE Smith, 2006) END_CITE  CITE_b29 .",['RelationToLiterature'],RelationToLiterature
458,The principle of real-time capture specifies that information about competence should be gathered as it emerges through knowledge work in action.,['Definition'],Definition
459,"In the light of this finding, the extant notion of 'lurking'  START_CITE (Preece et al., 2004) END_CITE  CITE_b35  should hence be replaced by theoretical concepts such as 'information retriever' to better account for the very rational reasons for the passivity.",['RelationToLiterature'],RelationToLiterature
460,"We argue for what we refer to as 'theory light' papers where theory plays no significant part in the paper and the contribution lies elsewhere, for example, new arguments, facts, patterns or relationships.",['Definition'],Definition
461,It is interesting to note that the data suggests that all of the individual services (except START and BrainBoost) can possibly improve their performance (at least as measured by MRR on TREC questions) if they apply the same redundancy-based triangulation algorithm that we have involved in this study.,"['EmpiricalResult', 'Contribution', 'FutureWork']",EmpiricalResult Contribution FutureWork
