,text,accept,labels_str
433,"The second round of analysis involved axial coding  START_CITE (Strauss & Corbin, 1990) END_CITE  CITE_b84  to discern core themes around the topics of Kuali participant interactions.",['RelationToLiterature'],RelationToLiterature
434,"In these experiments, we examine the sensitivity of our results with regard to variable costs, customers' utilities, and their reservation values.",['ResearchQuestion'],ResearchQuestion
435,"Essentially, controllees are members of the project team who execute tasks needed for the project.","['Definition', 'Contribution']",Definition Contribution
436,They develop an operational measure derived from the difference between the acquisition and employment patterns in IT.,"['RelationToLiterature', 'Motivation']",RelationToLiterature Motivation
437,"Collaborations between firms and integrated partnerships have become very popular in recent years  START_CITE (Madhok & Tallman, 1998) END_CITE  CITE_b33 .","['RelationToLiterature', 'Motivation']",RelationToLiterature Motivation
438,"Backers' prosocial motivation further increases with goal proximity and project prosociality  START_CITE (Li & Wang, 2019) END_CITE  CITE_b73 .","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
439,"In this situation, relying on IT insourcing may not lead to better IEBP.","['EmpiricalResult', 'Contribution']",EmpiricalResult Contribution
440,The fans were dissatisfied with the sub-optimal way in which the LEGO Factory back-end allocated bricks to their orders.,"['Item', 'Contribution']",Item Contribution
441,"If the optimal solution to the organizational problem in OrgFirst results in a feasible solution to the original integer program FIH D , this solution is optimal to FIH D .","['ResearchQuestion', 'Theory']",ResearchQuestion Theory
442,"They may do so by responding to negative reviews  START_CITE (Kumar et al. 2018 END_CITE  CITE_b37  START_CITE , Wang et al. 2018 END_CITE  CITE_b70  START_CITE , Chen et al. 2019 END_CITE  CITE_b15 , offering perks for positive reviews  START_CITE (Proserpio and Zervas 2017) END_CITE  CITE_b59 , or even committing review fraud  START_CITE (Mayzlin et al. 2014) END_CITE  CITE_b47 .",['RelationToLiterature'],RelationToLiterature
443,"Despite the default assumption that systems are sociotechnical, WST and WSM extend beyond the purely sociotechnical realm by covering totally automated systems that perform work without human intervention once they are launched into action by an external stimulus.","['Theory', 'Motivation']",Theory Motivation
444,"The results were sorted into chronological order, with every effort made to preserve the original wording used by the interviewees.",['Method'],Method
445,The paradox of the business-toconsumer market is that many of these companies only exist because of money raised on the capital markets a year or more before.,['Motivation'],Motivation
446,"The flexibility literature, and therefore the definition as it stands, makes no reference to continual change as opposed to a once-off change.",['Definition'],Definition
447,"In this respect, the architecture's dual nature became a catalyst to initiate the meshworking process that assembled heterogeneous components without homogenizing them (see Table 4).","['EmpiricalResult', 'Contribution']",EmpiricalResult Contribution
448,"Recognizing that the two constructs are multidimensional in nature, we first identify their underlying dimensions.",['Method'],Method
449,"However, the ecosystem environment is often cocreated by complementors with diverse strategic moves driven by their survival motivations and sensing of opportunities and environmental changes.",['Motivation'],Motivation
450,We also used these meetings to prepare interventions to be used to aid the activities of the CCWG at the next meeting.,['Method'],Method
451,They observed that advertising effects are most evident with large firms featuring economies of scale or other size advantages.  START_CITE Liu and Yang (2009) END_CITE  CITE_b44  also considered market positions of program-offering firms when examining the performance of loyalty programs.,['RelationToLiterature'],RelationToLiterature
452,"Thus, we can argue that our results are not sensitive to unobserved variables that are left out of our propensity score model.",['EmpiricalResult'],EmpiricalResult
453,A firm's overall success with an innovation will depend substantially upon the know-why and know-how it brings to the undertaking.,['Contribution'],Contribution
454,"Having said this, user review sessions tended to be dominated by the viewpoints of one vocal middle-manager.","['Method', 'Limitation']",Method Limitation
